X,Y,Date_Inventoried,Species,Condition,Neighborhood,Family,Genus,Common,Size
-122.551410457263,45.465181561652,2014-10-10,PSME,Poor,LENTS,Pinaceae,Pseudotsuga,Douglas-fir,L
-122.608716199092,45.5459314006482,2016-08-24,LAIN,Fair,ROSE CITY PARK,Lythraceae,Lagerstroemia,crape myrtle,S
-122.607655417201,45.5153620819956,2015-10-01,AC,Fair,MT. TABOR,Sapindaceae,Acer,"maple, other",M
-122.700207873438,45.5282820568518,2012-09-08,GIBI,Good,NORTHWEST DISTRICT,Ginkgoaceae,Ginkgo,ginkgo,L
-122.629278400587,45.4780200717251,2011-06-25,TI,Good,EASTMORELAND,Malvaceae,Tilia,linden,L
-122.607051398089,45.4781578478106,2013-08-23,PRPL,Good,WOODSTOCK,Rosaceae,Prunus,plum,S
-122.704863499298,45.5252184254446,2016-06-01,BE,Fair,HILLSIDE,Betulaceae,Betula,birch,M
-122.704915921384,45.5351922589428,2012-07-28,CR,Good,NORTHWEST DISTRICT,Rosaceae,Crataegus,hawthorn,S
-122.656617018275,45.5600665061484,2015-09-12,PRCH,Fair,KING,Rosaceae,Prunus,cherry,S
-122.620639516299,45.5265064111379,2014-07-30,PRCH,Poor,LAURELHURST,Rosaceae,Prunus,cherry,S
-122.714505569095,45.5818398861411,2013-07-20,PRCH,Good,PORTSMOUTH,Rosaceae,Prunus,cherry,S
-122.683198114531,45.5349602090668,2016-05-10,ACPL,Poor,PEARL,Sapindaceae,Acer,"maple, Norway",M
-122.650012548611,45.5452386733469,2015-07-11,PLAC,Fair,IRVINGTON,Platanaceae,Platanus,planetree,L
-122.59029754585,45.5505281563884,2015-08-20,ACPL,Fair,ROSEWAY,Sapindaceae,Acer,"maple, Norway",M
-122.618213532331,45.4712509554774,2013-07-01,FI,Good,WOODSTOCK,Moraceae,Ficus,fig,M
-122.644708167538,45.5028942375992,2012-08-07,ACGR,Good,HOSFORD-ABERNETHY,Sapindaceae,Acer,"maple, paperbark",S
-122.602683011236,45.5112686184429,2015-10-01,ACRU,Fair,MT. TABOR,Sapindaceae,Acer,"maple, red",M
-122.65439576575,45.5564453410196,2015-07-22,ACRU,Fair,KING,Sapindaceae,Acer,"maple, red",M
-122.645005937495,45.5544108088598,2015-08-11,ACRU,Good,SABIN,Sapindaceae,Acer,"maple, red",M
-122.697339191613,45.5815849081181,2011-10-04,PRCH,Fair,KENTON,Rosaceae,Prunus,cherry,S
-122.614564689733,45.4845814965699,2013-07-20,PRPL,Fair,WOODSTOCK,Rosaceae,Prunus,plum,S
-122.626181244846,45.5038972469441,2013-07-20,MA,Poor,RICHMOND,Rosaceae,Malus,crabapple,S
-122.675779459504,45.4965670121629,2015-07-10,AC,Good,SOUTH PORTLAND,Sapindaceae,Acer,"maple, other",M
-122.669784334165,45.5705537726865,2013-10-10,BE,Good,PIEDMONT,Betulaceae,Betula,birch,M
-122.693896810613,45.5791998054371,2011-10-03,GLTR,Good,KENTON,Leguminosae,Gleditsia,honey locust,L
-122.569389217188,45.5702388050858,2016-09-22,QU,Fair,PDX,Fagaceae,Quercus,"oak, deciduous",L
-122.65381760105,45.4629533347567,2011-09-10,CR,Fair,SELLWOOD-MORELAND,Rosaceae,Crataegus,hawthorn,S
-122.627238664343,45.4968808700892,2016-08-06,TI,Fair,CRESTON-KENILWORTH,Malvaceae,Tilia,linden,L
-122.654331453562,45.563260086837,2015-05-20,BE,Good,VERNON,Betulaceae,Betula,birch,M
-122.719445173077,45.4510131442754,2014-07-09,PRCH,Fair,WEST PORTLAND PARK,Rosaceae,Prunus,cherry,S
-122.671346623022,45.5632758465552,NA,TI,Fair,HUMBOLDT,Malvaceae,Tilia,linden,L
-122.486309220737,45.4768770916164,2016-09-14,PY,Fair,PLEASANT VALLEY,Rosaceae,Pyrus,pear,M
-122.695686940074,45.5812281234213,2011-07-31,ACPL,Good,KENTON,Sapindaceae,Acer,"maple, Norway",M
-122.707858000958,45.4905148127523,2016-06-23,LIST,Fair,HILLSDALE,Altingiaceae,Liquidambar,sweetgum,M
-122.669142166298,45.5486429544944,2014-08-19,CY,Fair,BOISE,Betulaceae,Corylus,hazelnut,S
-122.602579436382,45.5456857380158,2016-07-27,MAAP,Fair,ROSE CITY PARK,Rosaceae,Malus,apple,M
-122.587894754586,45.5447773665053,2015-07-21,SY,Fair,ROSEWAY,Oleaceae,Syringa,lilac tree,S
-122.674661734305,45.4978625950799,2015-07-10,ACRU,Good,SOUTH PORTLAND,Sapindaceae,Acer,"maple, red",M
-122.598569864502,45.5295888591499,2015-08-26,CR,Fair,NORTH TABOR,Rosaceae,Crataegus,hawthorn,S
-122.641828656522,45.5207946135054,2015-09-24,MG,Good,BUCKMAN,Magnoliaceae,Magnolia,"magnolia, deciduous",M
-122.536874475392,45.5226426079015,2015-06-29,MA,Fair,HAZELWOOD,Rosaceae,Malus,crabapple,S
-122.650670189959,45.5404857186534,2015-09-16,MGGR,Good,IRVINGTON,Magnoliaceae,Magnolia,"magnolia, evergreen",M
-122.613233081953,45.4945947269392,NA,ACGR,Fair,CRESTON-KENILWORTH,Sapindaceae,Acer,"maple, paperbark",S
-122.705565263198,45.5306386887231,2012-08-27,ACRU,Good,NORTHWEST DISTRICT,Sapindaceae,Acer,"maple, red",M
-122.573334942208,45.4984319610095,2015-08-01,FR,Fair,POWELLHURST-GILBERT,Oleaceae,Fraxinus,ash,M
-122.590661833359,45.5600306469297,2014-09-13,CA,Poor,CULLY,Betulaceae,Carpinus,hornbeam,M
-122.591164775832,45.5522921101109,2015-08-20,AC,Fair,ROSEWAY,Sapindaceae,Acer,"maple, other",M
-122.631797090693,45.5642050256388,2010-11-02,GLTR,Poor,CONCORDIA,Leguminosae,Gleditsia,honey locust,L
-122.590851722837,45.5511280559541,2015-08-20,PRPL,Fair,ROSEWAY,Rosaceae,Prunus,plum,S
-122.676342583711,45.4773392299517,NA,PY,Good,SOUTH PORTLAND,Rosaceae,Pyrus,pear,M
-122.655112642906,45.5135935615324,2015-08-29,PY,Fair,BUCKMAN,Rosaceae,Pyrus,pear,M
-122.606573075743,45.5160397033985,2015-10-01,LAAN,Poor,MT. TABOR,Leguminosae,Laburnum,golden chain tree,S
-122.682397566493,45.5200422348242,2013-08-24,ACRU,Fair,DOWNTOWN,Sapindaceae,Acer,"maple, red",M
-122.53788722167,45.4906285027627,2015-06-27,ACRU,Fair,POWELLHURST-GILBERT,Sapindaceae,Acer,"maple, red",M
-122.538337347696,45.4873804061651,2015-07-28,PY,Fair,POWELLHURST-GILBERT,Rosaceae,Pyrus,pear,M
-122.644379545841,45.5277562383169,2014-07-28,PY,Good,KERNS,Rosaceae,Pyrus,pear,M
-122.583604566978,45.5034020716655,2014-06-21,FA,Fair,SOUTH TABOR,Fagaceae,Fagus,beech,L
-122.640046486135,45.5383585757715,2015-09-12,MA,Fair,IRVINGTON,Rosaceae,Malus,crabapple,S
-122.625985810068,45.5444201529452,NA,PRCH,Good,ALAMEDA,Rosaceae,Prunus,cherry,S
-122.587532602373,45.5157870049835,2015-07-30,BE,Fair,MT. TABOR,Betulaceae,Betula,birch,M
-122.606192930274,45.5147727819416,2015-10-01,CR,Fair,MT. TABOR,Rosaceae,Crataegus,hawthorn,S
-122.601130875139,45.5044876052546,2014-07-19,JU,Fair,SOUTH TABOR,Juglandaceae,Juglans,walnut,L
-122.697415589735,45.477244453343,2016-07-05,NYSY,Fair,HILLSDALE,Cornaceae,Nyssa,tupelo,M
-122.621594394903,45.4802421659569,2013-09-26,ACRU,Good,WOODSTOCK,Sapindaceae,Acer,"maple, red",M
-122.617941412868,45.5298895655521,2014-08-09,ACPL,Fair,LAURELHURST,Sapindaceae,Acer,"maple, Norway",M
-122.5802316518,45.4751187913006,2016-06-16,PRPL,Fair,BRENTWOOD-DARLINGTON,Rosaceae,Prunus,plum,S
-122.648144893643,45.5111667319178,2012-06-30,ACPL,Good,HOSFORD-ABERNETHY,Sapindaceae,Acer,"maple, Norway",M
-122.654811405452,45.5077248614989,2012-09-10,PRPL,Good,HOSFORD-ABERNETHY,Rosaceae,Prunus,plum,S
-122.566375861687,45.5146790861731,2015-07-14,MA,Fair,MONTAVILLA,Rosaceae,Malus,crabapple,S
-122.727415231992,45.5199721023992,2016-06-09,PRPL,Fair,HILLSIDE,Rosaceae,Prunus,plum,S
-122.664187495772,45.5466797477019,2014-09-06,MG,Fair,ELIOT,Magnoliaceae,Magnolia,"magnolia, deciduous",M
-122.654651077734,45.55273118199,2015-08-26,LAIN,Good,SABIN,Lythraceae,Lagerstroemia,crape myrtle,S
-122.71194961777,45.5627490432822,2015-10-30,PI,Fair,OVERLOOK,Pinaceae,Pinus,pine,L
-122.533188338337,45.5070748059288,2015-10-22,PSME,Fair,MILL PARK,Pinaceae,Pseudotsuga,Douglas-fir,L
-122.595525423699,45.5035880682601,2014-06-28,AC,Fair,SOUTH TABOR,Sapindaceae,Acer,"maple, other",M
-122.605541688524,45.5440412479812,NA,PY,Fair,ROSE CITY PARK,Rosaceae,Pyrus,pear,M
-122.529258857552,45.5297159373924,2014-09-09,CR,Poor,HAZELWOOD,Rosaceae,Crataegus,hawthorn,S
-122.698708219615,45.528310900521,2012-09-08,UL,Fair,NORTHWEST DISTRICT,Ulmaceae,Ulmuys,elm,L
-122.755725292319,45.6068439094175,2014-08-29,CADE,Fair,ST. JOHNS,Cupressaceae,Calocedrus,incense cedar,L
-122.604075784406,45.4887878978026,2013-08-24,ACPA,Good,WOODSTOCK,Sapindaceae,Acer,"maple, Japanese",S
-122.64925998049,45.5546906838158,2015-08-11,ACMA,Poor,SABIN,Sapindaceae,Acer,"maple, bigleaf",L
-122.657914973368,45.4993125078076,2013-07-28,BE,Good,BROOKLYN,Betulaceae,Betula,birch,M
-122.50363358403,45.5330437182936,2016-07-20,ACPL,Fair,WILKES,Sapindaceae,Acer,"maple, Norway",M
-122.541721836768,45.490593352426004,2015-06-27,SY,Fair,POWELLHURST-GILBERT,Oleaceae,Syringa,lilac tree,S
-122.699021893345,45.4866141801767,2016-06-30,FR,Fair,HILLSDALE,Oleaceae,Fraxinus,ash,M
-122.757378557158,45.5911910761292,2013-06-29,PRPL,Fair,CATHEDRAL PARK,Rosaceae,Prunus,plum,S
-122.666742165201,45.5781733678414,2013-08-22,ACPA,Good,PIEDMONT,Sapindaceae,Acer,"maple, Japanese",S
-122.647378811267,45.4973371798535,2013-07-28,ACPL,Good,BROOKLYN,Sapindaceae,Acer,"maple, Norway",M
-122.59306858799,45.4836500220657,2015-07-11,CR,Fair,MT. SCOTT-ARLETA,Rosaceae,Crataegus,hawthorn,S
-122.62771041731,45.5573793127961,2016-08-22,GYDI,Fair,BEAUMONT-WILSHIRE,Leguminosae,Gymnocladus,Kentucky coffeetree,L
-122.683617899959,45.5139282031987,2013-09-21,ACPL,Fair,DOWNTOWN,Sapindaceae,Acer,"maple, Norway",M
-122.644921994423,45.5568682736179,2015-08-05,ACPL,Poor,SABIN,Sapindaceae,Acer,"maple, Norway",M
-122.599539328153,45.5236500007524,2015-08-08,PRCH,Fair,NORTH TABOR,Rosaceae,Prunus,cherry,S
-122.591493117255,45.4930931398989,2014-09-06,AC,Good,FOSTER-POWELL,Sapindaceae,Acer,"maple, other",M
-122.674384722618,45.5247680839566,2015-07-18,CO,Fair,OLD TOWN/CHINATOWN,Cornaceae,Cornus,dogwood,S
-122.646872845963,45.558210748162,2015-05-15,CL,Poor,VERNON,Verbenaceae,Clerodendrum,glorybower,S
-122.685878113316,45.5514674357681,2011-08-27,TI,Good,OVERLOOK,Malvaceae,Tilia,linden,L
-122.686241482747,45.5206849786139,2016-05-11,CE,Fair,GOOSE HOLLOW,Pinaceae,Cedrus,cedar,L
-122.676530412454,45.5536265265561,2014-08-16,FR,Fair,BOISE,Oleaceae,Fraxinus,ash,M
-122.68624299551,45.478128281785,2016-07-08,STJA,Good,HILLSDALE,Styracaceae,Styrax,snowbell,S
-122.622030853062,45.5394206223466,2016-08-05,PRCH,Fair,GRANT PARK,Rosaceae,Prunus,cherry,S
-122.621681560232,45.5047369307247,2013-09-07,ACRU,Fair,RICHMOND,Sapindaceae,Acer,"maple, red",M
-122.533225185433,45.4825227464182,2015-06-17,PRPL,Fair,POWELLHURST-GILBERT,Rosaceae,Prunus,plum,S
-122.581069349668,45.5287366545926,2015-06-20,AC,Good,MONTAVILLA,Sapindaceae,Acer,"maple, other",M
-122.634385878136,45.5345130565909,2014-07-12,PI,Good,SULLIVAN'S GULCH,Pinaceae,Pinus,pine,L
-122.643798458921,45.6004089104438,2016-07-28,PO,Fair,EAST COLUMBIA,Salicaceae,Populus,poplar,L
-122.637658820704,45.5163796059759,2015-06-20,FR,Fair,BUCKMAN,Oleaceae,Fraxinus,ash,M
-122.581996956318,45.4886734049063,2014-10-09,PRPL,Fair,FOSTER-POWELL,Rosaceae,Prunus,plum,S
-122.597397463343,45.5517343881623,2015-06-20,ACRU,Fair,ROSEWAY,Sapindaceae,Acer,"maple, red",M
-122.635939267383,45.5585718762973,2010-11-10,MA,Poor,CONCORDIA,Rosaceae,Malus,crabapple,S
-122.70598513666,45.5307888256737,2016-05-31,PY,Fair,HILLSIDE,Rosaceae,Pyrus,pear,M
-122.649118800361,45.4823126810022,2011-07-16,ACPA,Good,SELLWOOD-MORELAND,Sapindaceae,Acer,"maple, Japanese",S
-122.614669921978,45.5190862359582,2012-07-07,CR,Good,SUNNYSIDE,Rosaceae,Crataegus,hawthorn,S
-122.653825042694,45.5500450991933,2015-08-22,ACPL,Good,SABIN,Sapindaceae,Acer,"maple, Norway",M
-122.616069494496,45.5197528348619,2015-06-24,MA,Fair,NORTH TABOR,Rosaceae,Malus,crabapple,S
-122.657753036766,45.5231768361567,2014-09-30,ACRU,Fair,KERNS,Sapindaceae,Acer,"maple, red",M
-122.643791146634,45.5027327713522,2012-08-07,AC,Good,HOSFORD-ABERNETHY,Sapindaceae,Acer,"maple, other",M
-122.676509540997,45.4712274315466,2016-08-15,LIST,Fair,SOUTH PORTLAND,Altingiaceae,Liquidambar,sweetgum,M
-122.658933979107,45.5301368824136,2014-09-21,ACRU,Good,LLOYD DISTRICT,Sapindaceae,Acer,"maple, red",M
-122.555564019201,45.5031886093417,2015-08-06,ACRU,Good,POWELLHURST-GILBERT,Sapindaceae,Acer,"maple, red",M
-122.633674889437,45.545152616282,2016-08-03,AC,Fair,ALAMEDA,Sapindaceae,Acer,"maple, other",M
-122.586031541787,45.4657909246453,2016-06-16,PRPL,Fair,BRENTWOOD-DARLINGTON,Rosaceae,Prunus,plum,S
-122.534045280812,45.4847566615471,2015-07-21,THPL,Fair,POWELLHURST-GILBERT,Cupressaceae,Thuja,Western redcedar,L
-122.627980969212,45.4934236151129,2016-08-19,LAIN,Fair,CRESTON-KENILWORTH,Lythraceae,Lagerstroemia,crape myrtle,S
-122.610821129669,45.5545720242964,2014-07-16,HEMI,Good,CULLY,Caprifoliaceae,Heptacodium,seven son flower,S
-122.623388056539,45.5578209785135,2016-08-22,LIST,Fair,BEAUMONT-WILSHIRE,Altingiaceae,Liquidambar,sweetgum,M
-122.617261212128,45.5104885129696,2013-09-10,PO,Good,RICHMOND,Salicaceae,Populus,poplar,L
-122.504156986532,45.5267108226188,2016-08-04,PSME,Fair,WILKES,Pinaceae,Pseudotsuga,Douglas-fir,L
-122.630594306714,45.4749370867887,2011-06-25,UL,Fair,EASTMORELAND,Ulmaceae,Ulmuys,elm,L
-122.515657179273,45.5449943269816,2016-05-21,AC,Good,ARGAY,Sapindaceae,Acer,"maple, other",M
-122.648825066535,45.5569707611014,2015-07-24,PRCH,Fair,SABIN,Rosaceae,Prunus,cherry,S
-122.623137095995,45.4777016270472,2011-06-25,CO,Poor,EASTMORELAND,Cornaceae,Cornus,dogwood,S
-122.783848189556,45.5516954399784,2016-08-31,ACPL,Fair,NORTHWEST HEIGHTS,Sapindaceae,Acer,"maple, Norway",M
-122.591088738833,45.5292434575331,2015-06-20,PAPE,Good,MONTAVILLA,Hamamelidaceae,Parrotia,Persian ironwood,M
-122.627458924065,45.5331201547818,2014-08-09,ACRU,Good,LAURELHURST,Sapindaceae,Acer,"maple, red",M
-122.585919798553,45.5262431760522,2015-06-20,ACRU,Poor,MONTAVILLA,Sapindaceae,Acer,"maple, red",M
-122.669135236694,45.5411352479674,2014-04-30,LIST,Good,ELIOT,Altingiaceae,Liquidambar,sweetgum,M
-122.605175466942,45.52129414354,2015-09-02,STJA,Good,MT. TABOR,Styracaceae,Styrax,snowbell,S
-122.592018850885,45.5174120746728,2015-07-29,MA,Fair,MT. TABOR,Rosaceae,Malus,crabapple,S
-122.671312975724,45.5682925524784,2012-01-01,PRPL,Good,PIEDMONT,Rosaceae,Prunus,plum,S
-122.712701835547,45.551323308111,2016-09-15,BE,Fair,NORTHWEST INDUSTRIAL,Betulaceae,Betula,birch,M
-122.640044725437,45.5440239011976,2015-07-29,PRPL,Fair,IRVINGTON,Rosaceae,Prunus,plum,S
-122.726921129839,45.5754088407167,2016-09-02,PRCH,Poor,UNIVERSITY PARK,Rosaceae,Prunus,cherry,S
-122.620067032545,45.5087181672961,2013-08-07,CR,Fair,RICHMOND,Rosaceae,Crataegus,hawthorn,S
-122.666823955909,45.5593470468318,2016-08-02,CT,Fair,HUMBOLDT,Anacardiaceae,Cotinus,smoketree,S
-122.589114905694,45.5428985256693,2015-09-02,BE,Fair,ROSEWAY,Betulaceae,Betula,birch,M
-122.652608038385,45.5098815836028,2012-06-30,ACPL,Good,HOSFORD-ABERNETHY,Sapindaceae,Acer,"maple, Norway",M
-122.644997330736,45.4644425795277,2011-09-16,MA,Poor,SELLWOOD-MORELAND,Rosaceae,Malus,crabapple,S
-122.692886367616,45.524852711478,2012-09-08,UL,Fair,NORTHWEST DISTRICT,Ulmaceae,Ulmuys,elm,L
-122.622777513862,45.545700993071,NA,PRCH,Fair,BEAUMONT-WILSHIRE,Rosaceae,Prunus,cherry,S
-122.610062709024,45.5326900629691,2016-07-21,ACPL,Good,ROSE CITY PARK,Sapindaceae,Acer,"maple, Norway",M
-122.766067573727,45.6203154597208,2014-08-19,TI,Good,ST. JOHNS,Malvaceae,Tilia,linden,L
-122.552419510567,45.5553286895646,2015-06-24,PAPE,Good,PARKROSE,Hamamelidaceae,Parrotia,Persian ironwood,M
-122.653885018714,45.4600019128315,2011-08-10,FR,Good,SELLWOOD-MORELAND,Oleaceae,Fraxinus,ash,M
-122.489350762678,45.4943534097964,2014-10-14,STJA,Good,CENTENNIAL,Styracaceae,Styrax,snowbell,S
-122.743831664433,45.5960183272955,2011-08-20,PY,Good,ST. JOHNS,Rosaceae,Pyrus,pear,M
-122.697396963167,45.5311881277259,2012-08-25,QU,Good,NORTHWEST DISTRICT,Fagaceae,Quercus,"oak, deciduous",L
-122.594896241877,45.4831150677838,2015-07-11,PRPE,Fair,MT. SCOTT-ARLETA,Rosaceae,Prunus,peach,M
-122.61336106583,45.4849193029161,2013-08-24,IL,Good,WOODSTOCK,Aquifoliaceae,Ilex,holly,M
-122.750819288024,45.5850606657029,2013-08-03,PRCH,Good,CATHEDRAL PARK,Rosaceae,Prunus,cherry,S
-122.67459996974,45.4890296254658,NA,PI,Good,SOUTH PORTLAND,Pinaceae,Pinus,pine,L
-122.645306299092,45.5513936706862,2015-06-27,CO,Fair,SABIN,Cornaceae,Cornus,dogwood,S
-122.549540087586,45.5012465897288,2015-08-06,NYSY,Good,POWELLHURST-GILBERT,Cornaceae,Nyssa,tupelo,M
-122.621762614322,45.5457525958692,NA,ACRU,Good,BEAUMONT-WILSHIRE,Sapindaceae,Acer,"maple, red",M
-122.625683360786,45.5185390145601,2012-07-07,PRCH,Good,SUNNYSIDE,Rosaceae,Prunus,cherry,S
-122.665955075722,45.5482124894533,2014-07-20,FR,Fair,ELIOT,Oleaceae,Fraxinus,ash,M
-122.626547062186,45.5603081824583,2010-08-21,PRPL,Good,CONCORDIA,Rosaceae,Prunus,plum,S
-122.679275253432,45.518547026576,2013-09-21,ACRU,Fair,DOWNTOWN,Sapindaceae,Acer,"maple, red",M
-122.655957692586,45.5712391065971,2015-07-11,ACPA,Fair,WOODLAWN,Sapindaceae,Acer,"maple, Japanese",S
-122.748768026395,45.5975301791513,2011-08-16,KOPA,Good,ST. JOHNS,Sapindaceae,Koelreuteria,golden rain tree,M
-122.671697906519,45.5718618538244,2013-07-13,HEMI,Fair,PIEDMONT,Caprifoliaceae,Heptacodium,seven son flower,S
-122.707304276722,45.5694921652834,2015-10-27,ACPL,Fair,OVERLOOK,Sapindaceae,Acer,"maple, Norway",M
-122.617156367057,45.5131652623926,2012-07-07,MGGR,Good,SUNNYSIDE,Magnoliaceae,Magnolia,"magnolia, evergreen",M
-122.749726736314,45.5878406395605,2011-09-30,CO,Good,ST. JOHNS,Cornaceae,Cornus,dogwood,S
-122.592345054318,45.5485656634073,2015-07-01,QU,Good,ROSEWAY,Fagaceae,Quercus,"oak, deciduous",L
-122.704749871397,45.5866305427366,2011-09-28,CR,Poor,KENTON,Rosaceae,Crataegus,hawthorn,S
-122.538095399949,45.5545911718736,2015-08-19,CA,Fair,PARKROSE,Betulaceae,Carpinus,hornbeam,M
-122.7674238735,45.6195868665177,2014-08-19,TI,Good,ST. JOHNS,Malvaceae,Tilia,linden,L
-122.699271401314,45.5740809341169,2013-08-01,CO,Good,ARBOR LODGE,Cornaceae,Cornus,dogwood,S
-122.68859983076,45.5168685324874,2016-05-03,PRPL,Fair,GOOSE HOLLOW,Rosaceae,Prunus,plum,S
-122.671869713808,45.4767845535144,2016-07-01,FR,Fair,SOUTH PORTLAND,Oleaceae,Fraxinus,ash,M
-122.507574767167,45.540893672922,2016-08-04,CO,Fair,WILKES,Cornaceae,Cornus,dogwood,S
-122.690761648949,45.5784130114407,2011-06-25,AC,Poor,KENTON,Sapindaceae,Acer,"maple, other",M
-122.511017091573,45.5103018385158,2015-10-15,PSME,Poor,CENTENNIAL,Pinaceae,Pseudotsuga,Douglas-fir,L
-122.631810644474,45.5171174223033,2012-07-15,AC,Good,SUNNYSIDE,Sapindaceae,Acer,"maple, other",M
-122.695464407615,45.5377529462021,2012-07-25,FR,Poor,NORTHWEST DISTRICT,Oleaceae,Fraxinus,ash,M
-122.486002429,45.4760112223209,2016-09-14,PY,Fair,PLEASANT VALLEY,Rosaceae,Pyrus,pear,M
-122.610864334143,45.5368994653241,NA,ACNE,Fair,ROSE CITY PARK,Sapindaceae,Acer,boxelder,L
-122.581632201685,45.5565642884417,2014-09-26,PRCH,Fair,CULLY,Rosaceae,Prunus,cherry,S
-122.641525854203,45.5419846938744,2015-07-29,PY,Fair,IRVINGTON,Rosaceae,Pyrus,pear,M
-122.675688217621,45.4985957441216,2015-07-10,MA,Poor,SOUTH PORTLAND,Rosaceae,Malus,crabapple,S
-122.587537783855,45.5007876678348,2014-06-21,CA,Fair,SOUTH TABOR,Betulaceae,Carpinus,hornbeam,M
-122.660712726014,45.5105176068678,2012-09-08,PY,Good,HOSFORD-ABERNETHY,Rosaceae,Pyrus,pear,M
-122.655077442422,45.4637914969556,2011-09-10,PRPL,Fair,SELLWOOD-MORELAND,Rosaceae,Prunus,plum,S
-122.569011152218,45.5088252733533,2015-07-01,JU,Fair,MONTAVILLA,Juglandaceae,Juglans,walnut,L
-122.706070703885,45.4410474340193,2016-09-22,PRCH,Fair,ARNOLD CREEK,Rosaceae,Prunus,cherry,S
-122.640949115129,45.5142584585608,2015-06-20,ACPL,Fair,BUCKMAN,Sapindaceae,Acer,"maple, Norway",M
-122.618487789784,45.4934644745288,2016-07-18,CR,Fair,CRESTON-KENILWORTH,Rosaceae,Crataegus,hawthorn,S
-122.63602559278701,45.5158617080992,2012-07-14,PRPL,Fair,SUNNYSIDE,Rosaceae,Prunus,plum,S
-122.695844112011,45.4853929560694,2016-07-01,PRCH,Poor,HILLSDALE,Rosaceae,Prunus,cherry,S
-122.705096626487,45.5071476715986,2016-09-14,IL,Fair,SOUTHWEST HILLS,Aquifoliaceae,Ilex,holly,M
-122.659437287194,45.5752864892799,2015-06-27,NYSY,Fair,WOODLAWN,Cornaceae,Nyssa,tupelo,M
-122.646680460067,45.5063022997534,2012-06-30,UL,Good,HOSFORD-ABERNETHY,Ulmaceae,Ulmuys,elm,L
-122.684242883055,45.5180039516949,2013-09-21,PY,Fair,DOWNTOWN,Rosaceae,Pyrus,pear,M
-122.625736123335,45.5019913344067,2013-08-17,ACPL,Good,RICHMOND,Sapindaceae,Acer,"maple, Norway",M
-122.699087290698,45.5825975371651,2011-10-04,CO,Good,KENTON,Cornaceae,Cornus,dogwood,S
-122.615635572281,45.564699918029,2014-08-13,PI,Fair,CULLY,Pinaceae,Pinus,pine,L
-122.685895485835,45.5125874754924,2013-07-27,MA,Good,DOWNTOWN,Rosaceae,Malus,crabapple,S
-122.713367357816,45.530943301188,2016-05-31,PI,Good,HILLSIDE,Pinaceae,Pinus,pine,L
-122.643238686328,45.5110579230747,2012-08-04,PY,Good,HOSFORD-ABERNETHY,Rosaceae,Pyrus,pear,M
-122.688036339142,45.5823395353152,2011-06-25,PI,Good,KENTON,Pinaceae,Pinus,pine,L
-122.757814244562,45.5985678938721,2011-10-04,ARME,Good,ST. JOHNS,Ericaceae,Arbutus,madrone,M
-122.677641665292,45.4971693222697,2015-08-03,ACMA,Good,SOUTH PORTLAND,Sapindaceae,Acer,"maple, bigleaf",L
-122.605469283414,45.4989559430134,2014-07-19,CR,Good,SOUTH TABOR,Rosaceae,Crataegus,hawthorn,S
-122.672874483945,45.575390205784,2013-09-05,TR,Fair,PIEDMONT,Arecaceae,Trachycarpus,palm,S
-122.523409559327,45.5345059718485,2016-05-21,PRPL,Fair,RUSSELL,Rosaceae,Prunus,plum,S
-122.6020860969,45.4670525695656,2016-05-27,ACPL,Fair,BRENTWOOD-DARLINGTON,Sapindaceae,Acer,"maple, Norway",M
-122.588022459087,45.5538160911017,2015-07-01,LIST,Fair,ROSEWAY,Altingiaceae,Liquidambar,sweetgum,M
-122.604022910466,45.5468661265719,2016-07-27,JU,Fair,ROSE CITY PARK,Juglandaceae,Juglans,walnut,L
-122.621162905326,45.5107551506565,2013-08-07,AB,Good,RICHMOND,Pinaceae,Abies,fir,L
-122.652684309844,45.5357079181303,2015-08-15,ACPL,Fair,IRVINGTON,Sapindaceae,Acer,"maple, Norway",M
-122.611542987086,45.5138705224992,2015-10-05,ACPA,Fair,MT. TABOR,Sapindaceae,Acer,"maple, Japanese",S
-122.743583918061,45.5675268178496,2016-09-13,ACPL,Fair,NORTHWEST INDUSTRIAL,Sapindaceae,Acer,"maple, Norway",M
-122.648294064286,45.539198937727,2015-09-17,CEJA,Fair,IRVINGTON,Cercidiphyllaceae,Cercidiphyllum,katsura,M
-122.613830148105,45.5592281342331,2014-08-28,ACMA,Fair,CULLY,Sapindaceae,Acer,"maple, bigleaf",L
-122.586859283626,45.5520807461951,2015-08-07,CO,Fair,ROSEWAY,Cornaceae,Cornus,dogwood,S
-122.644922429208,45.5578481987036,2015-05-11,PRPL,Poor,VERNON,Rosaceae,Prunus,plum,S
-122.657639869702,45.5578849109675,2015-09-23,STJA,Good,KING,Styracaceae,Styrax,snowbell,S
-122.722764949311,45.4403869047137,2014-07-30,PRCH,Poor,WEST PORTLAND PARK,Rosaceae,Prunus,cherry,S
-122.740020725333,45.5858753501992,2011-09-28,SO,Good,ST. JOHNS,Rosaceae,Sorbus,mountain-ash,S
-122.730352927786,45.5742332785019,2016-09-08,FR,Fair,UNIVERSITY PARK,Oleaceae,Fraxinus,ash,M
-122.658084779211,45.5709873686559,2015-09-26,MA,Good,WOODLAWN,Rosaceae,Malus,crabapple,S
-122.602703610504,45.5061336838239,2015-08-26,CA,Fair,MT. TABOR,Betulaceae,Carpinus,hornbeam,M
